actors,director,genre,imdb_rating,just_rating,opening_date,runtime,synopsis,title_kor
" Winslow Fegley , Lidya Jewett , Krysten Ritter , Jill Frappier , Neil Emmanuel Lu , Jess Brown , Luxton Handspiker , Eden Gjoka , Khiyla Aynne , Liam Couvion , Stephen R. Hart , Miley Haik , Taylor Belle Puterman , Riley O'Donnell , Evan O'Donnell ", David Yarovesky ,"가족 ,판타지 ,공포 ", 5.7 (7k) , 70% , 2021 ,1시간 43분,무서운 이야기에 푹 빠져 지내는 소년 알렉스. 우연히 마녀의 집에 들어갔다가 갇혀버리고 만다. 매일 밤 무서운 이야기를 들려달라는 마녀의 황당한 요구. 세상에 이런 마녀도 있나요?,나이트북: 밤의 이야기꾼
" Jimmy Gonzales , Dennis Quaid , Anthony Gonzalez , Bruce McGill , Raymond Cruz , Dana Wheeler-Nicholson , Fernanda Urrejola , Nathan Arenas , Chris Doubek , Isaac Arellanes , Frank Gallegos , Miguel Ángel García , Silverio Palacios , Tom Clark , Steve Gutierrez ", Julio Quintana ,"액션 ,드라마 ,가족 ", 6.7 (6k) , 79% , 2021 ,1시간 35분,거센 폭풍이 휩쓸고 지나갔다. 오마르는 보육원을 지키기 위해 아이들과 낚시 대회에 나간다. 한물간 선장과 함께. 혹시 기적이 일어난다면 거액의 상금을 안겨줄 청새치를 잡을 수 있을지도.,블루 미라클
" John David Washington , Vicky Krieps , Panos Koronis , Boyd Holbrook , Alicia Vikander , Daphne Alexander , Leonardo Thimo , Yorgos Pirpassopoulos , Myrsini Morelli , Lena Kitsopoulou , Isabella Margara , Marc Marder , Olga Spyraki , Abe Cohen , Andreas Marianos , Maria Votti , Makis Papadimitriou , Dimitra Mesimerli , Myrsini Morelli ", Ferdinando Cito Filomarino ,"스릴러 ,액션 ,범죄 ,드라마 ", 5.6 (24k) , 69% , 2021 ,1시간 49분,그리스에서 비극적인 사고를 겪은 미국인 관광객. 그가 알 수 없는 이유로 암살의 표적이 된다. 남자를 조여오는 정치적 음모의 실체는 무엇일까. 그 답과 생존을 향한 필사의 도주가 시작된다.,베킷
" Larissa Manoela , Vinícius Redd , Sergio Malheiros , Amanda de Godoi , Yara Charry , Paula Possani , Nicolas Ahnert ", César Rodrigues ,"판타지 ,로맨스 ,코미디 ", 4.7 (1k) , 61% , 2021 ,1시간 30분,명석하지만 자기중심적인 의대생. 남의 말에 귀 기울이는 능력은 타고나질 않았다. 그런데 어느 날 일어난 사고로 그 능력이 생겨버렸다. 그것도 좀 많이. 타인의 생각이 다 들리기 시작했다!,룰리
" Jason Momoa , Isabela Merced , Manuel Garcia-Rulfo , Amy Brenneman , Adria Arjona , Milena Rivero , Justin Bartha , Raza Jaffrey , Lex Scott Davis , Michael Raymond-James , Dominic Fumusa , Nelson Franklin , Reggie Lee , Will Blagrove , Helen E. McNutt , Tom McNutt , Brian Howe , Kristy Nolen , Marie Zoumanigui , Erin Barnes , Katy O'Brian , Dave MacDonald , James Anthony McBride , Liron Blumenthal , Cherie McClain , Ricardo Miguel Young , Matthew Hostetter , Bobby Liga , Tammy Brant , Cale Schultz , Jake Allyn , Dave Camarillo , Joe Fishel , Erika Shrout , Gina Jun ", Brian Andrew Mendoza ,"액션 ,드라마 ,스릴러 ", 5.5 (29k) , 71% , 2021 ,1시간 50분,"제약 회사의 탐욕에 평생의 사랑을 잃은 남자. 이제 딸에게는 어머니가 없고, 세상에는 정의가 없다. 그렇다면 정의를 직접 실현하는 수밖에. 가족을 위한 피할 수 없는 싸움이 시작된다.",스위트 걸
" Michael Schumacher , Mick Schumacher , Corinna Schumacher , Ralf Schumacher , Rolf Schumacher , Gina Schumacher , Jean Todt , Bernie Ecclestone , Sebastian Vettel , Mika Häkkinen , Damon Hill , Flavio Briatore , David Coulthard , Willi Weber , Luca Cordero di Montezemolo , Sabine Kehm , Mark Webber , Eddie Irvine , Piero Ferrari , Ross Brawn , James Allen , Gerhard Noack , Gianluca Pilot , Richard Williams "," Vanessa Nöcker , Michael Wech , Hanns-Bruno Kammertöns ","다큐멘터리 ,스포츠 ", 7.5 (20k) , 82% , 2021 ,1시간 52분,"모터스포츠의 살아 있는 전설, 미하엘 슈마허. 포뮬러 원 챔피언 트로피를 7번 거머쥐며 스피드의 대명사가 된 남자. 최초 공개되는 인터뷰와 영상 기록으로 붉은 남작(The Red Baron) 미하엘 슈마허의 인생을 살펴본다. 미하엘 슈마허와 부인 코린나, 동생 랄프 슈마허, 그리고 아들 믹 슈마허와 딸 지나-마리아 등 슈마허 가문이 모두 출연하며, 미하엘 슈마허의 라이벌이었던 미카 하키넨, 데이먼 힐, 데이빗 쿨사드 등 포뮬러 원 드라이버들, 그의 전 보스 루카 디 몬테제몰로, FIA의 장 토드, 버니 에클레스톤을 포함한 포뮬러 원 최고 명사들과의 인터뷰도 포함된다.",슈마허
" Akshay Kumar , Katrina Kaif , Ajay Devgn , Ranveer Singh , Jackie Shroff , Javed Jaffrey , Kumud Mishra , Abhimanyu Singh , Nikitin Dheer , Gulshan Grover , Vivan Bhatena , Sikandar Kher , Rajendra Gupta , Amritpal Singh , Asif Basra , Uday Tikekar , Jayant Sawarkar , Anil Mange , Pradeep Kabra , Micky Makhija , Siddharth Jadhav ", Rohit Shetty ,"스릴러 ,범죄 ,액션 ", 6.7 (73k) , 73% , 2021 ,2시간 25분,약간의 건망증만 빼면 나무랄 데 없이 대담하고 충실한 경찰 수리아반시. 뭄바이를 공격하려는 음모를 저지하기 위해 모든 노력을 기울인다. 온갖 수단을 동원해서라도 반드시 막고 말리라.,수리아반시
" Kevin Hart , Melody Hurd , Alfre Woodard , DeWanda Wise , Lil Rel Howery , Anthony Carrigan , Deborah Ayorinde , Thedra Porter , Frankie Faison , Paul Reiser , Julian Casey , Teneisha Collins , Holly Gauthier-Frankel , Rachel Mutombo , Julie Trépanier , Ellen David , Mylène Dinh-Robic , Daniela Sandiford , Christine Lan , Letitia Brookes , Ryan S. Hill , John Iziomon , Ines Feghouli Bozon , Rodney Alexandre , Christopher Hayes , Fred Nguyen Khan , Bineyam Girma , Arthur Holden , Marco Ledezma , Stephanie Costa , Gerlie Lizaso , Luis Oliva , Leisa Reid , Linda Joyce Nourse , Elizabeth Neale , Puja Uppal , Kate MacLellan , Ashlee Olivia , Anastasia Sanidopoulos Mousis , Annie Yao , Christopher Tyson , Kimberly Howe , Claudio S. Capri , Hannah Dorozio , Turhan Troy Caylak , Matthew Kabwe , Raynnie Platz , Bailey Thain , Elaine Victoria Grey , Jay Chevery , Kerrin Cochrane , Claude Huard , Adrian M. Mompoint , Jozsef Ragalyi , Gavin Wood , Anthony Kavanagh , Achilles Montes-Vamvas ", Paul Weitz ,"드라마 ,코미디 ", 6.6 (34k) , 80% , 2021 ,1시간 49분,"아내를 잃었다. 그와 동시에 아빠가 되었고. 맷은 슬픔과 싸운다. 우는 딸에게 자장가를 불러주고, 분유를 먹이고, 쉴 새 없이 기저귀를 갈면서. 마음을 울리는 실화 바탕의 이야기.",아빠가 되는 중
" Takeru Satoh , Emi Takei , Mackenyu , Munetaka Aoki , Yu Aoi , Yusuke Iseya , Tao Tsuchiya , Ryosuke Miura , Yosuke Eguchi , Takuma Otoo , Shingo Tsurumi , Takeo Nakahara , Riku Onishi , Kazuki Kitamura , Shinnosuke Abe , Shuntaro Yanagi , Joey Iwanaga , Eiki Narita , Kasumi Arimura , Ryunosuke Kamiki ", Keishi Ōtomo ,"드라마 ,액션 ", 7.2 (8k) , 84% , 2021 ,2시간 18분,"그놈의 빰에 아직 십자 흉터가 있는가? 켄신의 과거를 알고 있는 남자, 에니시. 한때는 가족이었던 그가 사상 최강의 적이 되어 켄신 앞에 서고, 드디어 마지막 전투의 서막이 오른다.",바람의 검심 최종장: 더 파이널
" Jang Ki-yong , Chae Soo-bin , Krystal Jung , Lee Woo-je , Park Chul-min , Kim Mi-kyeong , Hwang Jeong-min , Lee Kyung-young , Ahn Kil-kang , Yoo Sun , Jo Han-chul , Jung Hee-tae , Go Gyu-pil , Yoon Byung-hee , Jung Bo-min ", Lee Kae-byeok ,"로맨스 ,코미디 ", 6.7 (2k) , 82% , 2021 ,1시간 41분,눈에서 멀어지면 마음에서도 멀어진다? 장거리 연애를 시작한 한 커플이 현실의 벽에 부딪힌다. 달콤했던 그들의 연애가 점점 쓴맛으로 변해가는 느낌. 아무리 애써봐도 소용없는 걸까?,새콤달콤
 Bo Burnham , Bo Burnham ,"코미디 ,드라마 ,음악 ,Reality TV ", 8.7 (44k) , 91% , 2021 ,1시간 27분,"정말 이상한 1년이었다. 집 밖으로 나가지를 못했다. 그래도 새로운 노래와 신선한 시각을 얻었으니, 어떻게든 보여줘야지. 격리 상태의 보 번햄. 그가 쓰고 찍고 공연한 코미디 스페셜이다.",보 번햄: 못 나가서 만든 쇼
" Rainn Sheppard , Tai Sheppard , Brooke Sheppard ", Tone Grøttjord-Glenne ,"다큐멘터리 ,스포츠 ", 5.9 , 73% , 2021 ,1시간 36분,"트랙 위에서 빛나는 육상 스타 세 자매. 일상과 경기에서 장애물을 만나지만 꿋꿋이 달린다. 주니어 올림픽에서 우승하기 위해, 꿈을 위해! 세 소녀의 특별한 성장 여정을 담은 다큐멘터리.","세 자매, 달리다"
" Javier Gutiérrez , Karra Elejalde , Luis Callejo , Patrick Criado , Andrés Gertrúdix , Isak Férriz , Miquel Gelabert , Florin Opritescu , Édgar Vittorino , Àlex Monner , Carla Chiorazzo , Sebastián Haro , Eva Manjón , Ángel Solo , Marc Padró , Jon Rod , Jimena Chiorazzo , Óscar Rojo , Pol Cardona ", Lluís Quílez ,"드라마 ,액션 ,범죄 ,공포 ,스릴러 ", 6.2 (18k) , 72% , 2021 ,1시간 46분,"혹한의 밤 산간 도로를 달리던 죄수 호송 차량이 불의의 습격을 당한다. 겨우 살아남지만 재소자들과 차량에 갇힌 경관 마르틴. 차 안에는 탈출을 감행하려는 재소자들이, 밖에는 정체불명의 공격자가 도사리고 있다. 어떻게 벗어날 것인가.",빌로우제로
" Kate Siegel , Jason O'Mara , Dulé Hill , Lucie Guest , Jaime M. Callica , Darien Martin , Luc Roderique "," Matt Angel , Suzanne Coote ","스릴러 ,공포 ,드라마 ", 5.3 (14k) , 65% , 2021 ,1시간 28분,"파혼과 실직으로 인해 불행한 나날을 보내며 방황하는 젠. 심리 상담사의 제안으로 최면 치료를 받고 인생의 주도권을 되찾지만, 뒤늦게 깨닫는다. 자신이 죽음의 올가미에 걸려들었다는 것을",잠든 여인
" Isla Fisher , Tim Minchin , Eric Bana , Guy Pearce , Miranda Tapsell , Angus Imrie , Keith Urban , Aislinn Derbez , Diesel La Torraca , Jack Charles , Celeste Barber , Gia Carides , Rachel House , Wayne Knight , Lachlan Ross Power , Aaron Pedersen , Kylie Minogue , Kiara Marr , Jacki Weaver , Charmaine Bingwa , Casper Cripps , Freddy Cripps , Harry Cripps , Liam Knight , Thelma Plum , Lilah Yow Yeh , John Leary "," Harry Cripps , Claire Knight ","코미디 ,가족 ,애니메이션 ", 6.6 (6k) , 81% , 2021 ,1시간 35분,"야생동물 공원을 탈출한 따뜻한 마음씨를 가진 동물 친구들이 '프리티 보이'라는 유명 코알라와 함께, 호주 동물들의 유토피아인 '아웃백'으로 떠나며 추격전이 시작된다는 내용을 다룬 애니메이션",우리 함께 아웃백으로!
" Melissa McCarthy , Chris O'Dowd , Kevin Kline , Timothy Olyphant , Daveed Diggs , Skyler Gisondo , Laura Harrier , Rosalind Chao , Kimberly Quinn , Loretta Devine , Jesse Garcia , Edi Patterson , Emily Tremaine , Ravi Kapoor , Don McManus ", Theodore Melfi ,"드라마 ,판타지 ,코미디 ", 6.3 (11k) , 75% , 2021 ,1시간 42분,"직장에선 멍하니 넋 놓기 일쑤, 남편은 정신 병원에 입원. 아기를 잃고 무기력하게 살아가던 여자. 어느 날, 정원에 둥지를 튼 찌르레기와 사투를 벌이며 치유의 여정을 시작한다.",릴리와 찌르레기
" Nina Dobrev , Jimmy O. Yang , Darren Barnet , James Saito , Rebecca Staab , Harry Shum Jr. , Althea Kaye , Mikaela Hoover , Matty Finochio , Heather McMahan , Fletcher Donovan , Kwasi Thomas , Sean Depner , Debbie Podowski , Seth Whittaker , C. Ernst Harth , Cecilly Day , Dean Petriw , Mel Tuck , Sue Sparlin , Balinder Johal , Peter Ciuffa , Wonita Joy , Eric Pollins , Andrew Zachar , Darien Martin , Alexandra Lainfiesta , Shaquan Lewis , Marco Walker-Ng , Kurtis Szarka , Jacqueline Ann Steuart , Lee Shan Gibson ", Hernán Jiménez ,"로맨스 ,코미디 ", 6.3 (47k) , 74% , 2021 ,1시간 44분,"기나긴 데이트 경력에도 연애 운이 따라주지 않는 여자. 이번엔 완벽한 짝을 찾았다. 9시간 비행? 운명의 상대를 만나려면 그쯤이야. 근데 드디어 나타난 남자, 사진 속 그 남자가 아니다?",러브 하드
" Hugh Grant , Joe Keery , William Jackson Harper , Lucy Liu , Tracey Ullman , Samson Kayo , Stockard Channing , Cristin Milioti , Diane Morgan , Laurence Fishburne , Nick Mohammed , Alistair Green , Terence Bernie Hines , Adam Newman , Kyle Jon Shephard , Donald Trump , Joe Biden , Boris Johnson , Prince Harry , Mike Pence , Nancy Pelosi , Jill Biden , Regé-Jean Page , Phoebe Dynevor , Golda Rosheuvel , Oprah Winfrey , Meghan Markle , Queen Elizabeth II of the United Kingdom , Jeff Bezos , Mike Pompeo , Daniel Craig , Lee Jung-jae , Oh Young-soo , Heo Sung-tae , Kim Joo-ryoung , Jung Ho-yeon , Mark Zuckerberg , Prince Charles , Justin Trudeau , Anthony Fauci , Vladimir Putin "," Jack Clough , Josh Ruben ",코미디 , 6.3 (13k) , 68% , 2021 ,1시간 0분,영상 기록과 코믹한 시선의 각본을 토대로 재구성한 2021년의 풍경. 끔찍했지만 가끔은 행복했던 2021년의 모든 순간이 웃음으로 되살아난다.,"가버려라, 2021년"
" Jennifer Garner , Edgar Ramírez , Jenna Ortega , Julian Lerner , Everly Carganilla , H.E.R. , Nat Faxon , Molly Sims , Fortune Feimster , Arturo Castro , Tracie Thoms , Megan Stott , Yimmy Yim , Snowden Grey , Hayden Szeto , Alana Baer , Graham Phillips , Wolf Fleetwood-Ross , Adam Faison , James Kyson , Michelle La , Leonardo Nam , Naomi Ekperigin , James Calixte , Alek Cole , William Samiri , Ruy Iskandar , Cloie Wyatt Taylor , Joanna Strapp , Brent Morin , Cass Buggé , Lynn Andrews , Jordan Johnson-Hinds , K.C. Clyde , Katie Baker , Ava Allan , Cameron Johnson , Taylor Cooper , Faryn Einhorn , Mike Lane , Jeremy Culhane , Kristi Lauren , Olivia Norman , Arvin Lee , Peter S. Kim , Ron Yerxa , Nicholas Sean Johnny , Cameron James Elie , Romyn Smith , Aliyah Torres , Joshua Gallup , Danielle Jalade , Erin Allin O'Reilly , Rafael Boza , Tyler Riggin , Sandy Fletcher , Chase Meyer , Lola Raie , Aidan McGraw , Rachel Amanda Bryant , Coral Coye , Kodiak Lehman , Makea Leonard , Keithen Foster , Carrington Brown , Alonzo Harris , Ricardo Ramos , Ajanee Hambrick , Malik Spence , Miles Michaud , Matthew Correia , Pedrum Siadatian , Timothy Hill ", Miguel Arteta ,"코미디 ,가족 ", 5.7 (22k) , 71% , 2021 ,1시간 26분,엄마와 아빠는 안 된다고만 하는 사람. 그래도 오늘만은 달라지겠어. 24시간 동안 아이들 마음대로. 부모는 무조건 예스. 짜릿한 모험을 하며 즐거운 하루를 보내는 거야.,예스 데이!
" Pierce Brosnan , Sam Hardy , Hannah Herman Cortes , Lilly Singh , Jermaine Fowler , John Kavanagh , Pauline McLynn , Aisling Bea , Brendan Gleeson , Danny McColgan , Stephen Delahunty , Conor Drum , Rory Kardos-Ivess , Thomas Lappin , Brian Tynan "," Eamonn Butler , Dave Rosenbaum ","판타지 ,애니메이션 ", 5.5 (1k) , 63% , 2021 ,1시간 26분,"가슴 아픈 이별을 겪은 아일랜드 소년 키건. 스페인에서 온 친구 모야와 춤을 배우기 시작하는데. 그 과정에서 마법의 뿔을 가진 사슴들을 만나고, 다 함께 위험과 역경을 헤쳐 나간다.",리버댄스: 애니메이션 어드벤처
" Jeanna De Waal , Roe Hartrampf , Erin Davie , Judy Kaye , Zach Adkins , Tessa Alves , Ashley Andrews , Austen Danielle Bohmer , Holly Ann Butler , Bruce Dow , Lauren E.J Hamilton , Andre Jordan , Gareth Keegan , Nathan Lucrezio , Tómas Matos , Chris Medlin , Laura Stracko , Bethany Ann Tesarck , Stephen Carrasco , Richard Gatta , Emma Hearn , Shaye B. Hopkins ", Christopher Ashley ,"로맨스 ,드라마 ", 4.5 (1k) , 62% , 2021 ,1시간 57분,전 세계로 중계된 '세기의 결혼'부터 영국 왕실과의 결별까지. 故 다이애나 왕세자빈의 파란만장했던 삶이 뮤지컬로 되살아난다. 촬영은 브로드웨이 공식 개막에 앞서 관객 없이 진행되었다.,다이애나: 더 뮤지컬
" Shenina Cinnamon , Chicco Kurniawan , Lutesha , Dea Panendra , Jerome Kurnia , Giulio Parengkuan , Ruth Marini , Lukman Sardi , Landung Simatupang , Rukman Rosadi , Mian Tiara , Adipati Dolken , Donny Damara , Yayan Ruhian , Khiva Iskak , Tanta Ginting , Elizabeth N.A Pasaribu , Harry Yuda , Damar Rizal Marzuki , Alisa Soelaeman ", Wregas Bhanuteja ,"스릴러 ,범죄 ,드라마 ", 6.8 (2k) , 78% , 2021 ,2시간 10분,"대학 신입생 수르는 연극동아리에서 웹디자인을 맡고 있다. 준비한 초연이 성공적으로 마무리되고 파티에 초대된다. 신나는 음악과 즐거운 분위기에 취하지만 어느새 정신을 차려보니 중요한 장학금 심사면접에 늦을 정도로 늦잠을 자버린다. 그녀는 단지 술에 취해 기억을 잃은 것일까, 아니면 누군가가 의도한 함정에 빠진 것일까?",복사기
" Jimmy Wong , John Cho , Constance Wu , Natasha Liu Bordizzo , Jimmy O. Yang , Aaron Yoo , Will Yun Lee , Bobby Lee , Nico Santos , Ronny Chieng , Ian Chen , Sumalee Montano , David So , Gustav Lindquist , Alexandre Chen ", Chris Appelhans ,"판타지 ,코미디 ,가족 ,로맨스 ,애니메이션 ", 7.2 (23k) , 86% , 2021 ,1시간 39분,요술램프 속 지니? 아니 이 몸은 찻주전자 속의 위시 드래곤이란 말씀. 근데 천 년 만에 만난 주인이 이렇게 순박한 너라니. 한 가지 소원은 아까 들어줬고... 빨리 다음 소원이나 말해봐.,위시 드래곤
