actors,director,genre,imdb_rating,just_rating,opening_date,runtime,synopsis,title_kor
" Amy Adams , Gary Oldman , Fred Hechinger , Julianne Moore , Jennifer Jason Leigh , Wyatt Russell , Anthony Mackie , Mariah Bozeman , Brian Tyree Henry , Jeanine Serralles , Liza Colón-Zayas , Diane Dehn , Tracy Letts , Haven Burton , Ben Davis , Daymien Valentino , Myers Bartlett , Blake Morris ", Joe Wright ,"드라마 ,스릴러 ,범죄 ", 5.7 (70k) , 67% , 2021 ,1시간 42분,"광장 공포증으로 집에서만 지내는 정신과 의사. 그녀는 건넛집에 이사한 가족을 관찰하기 시작한다. 그리고 창문 너머 잔혹한 범죄를 목격한다. 진실을 찾으려는 그녀의 집착, 그 끝은 어디일까.",우먼 인 윈도
" Olga Kurylenko , Marilyn Lima , Michel Nabokoff , Martin Swabey , Carole Weyers , Andrey Gorlenko , Antonia Malinova , Gabriel Almaer , Blaise Afonso , Guillaume Duhesme , Michel Biel , Mustapha Makhada , Salmane Taydi , Erico Salamone , Mikael Cassoli , Olivier Massart , Doriane Pasquale , Alain Eloy , Sarah Al Sayed Obeid , Stéphanie Pareja , Marine Duvivier , Eric Castex , Grigory Collomb , Baptiste Leclercq , Mélissa Humler ", Julien Leclercq ,"스릴러 ,액션 ,범죄 ,드라마 ", 4.7 (7k) , 62% , 2021 ,1시간 20분,"상처는 한 번이면 충분하다. 중동에서 군사 작전 중 트라우마를 입고 귀국한 클라라. 하지만 불온한 지중해의 공기는 그녀를 치유해 주지 못하는데. 가족이 다치고 평화에 균열이 생기는 순간, 훈련된 전사의 본능이 눈을 뜬다.",상티넬
" Anthony Mackie , Damson Idris , Enzo Cilenti , Emily Beecham , Henry Garrett , Kristina Tonteri-Young , Pilou Asbæk , Michael Kelly , Brady Dowad , Alexandra Szucs , Gábor Krausz , Louis Boyer , Velibor Topic , Nicholas Wittman , Zsolt Szentiványi , Péter Darai , Dimiter Doichinov , Reda Elazouar , Elliot Edusah , Tyler Kinghorn , Robert Jackson , Christine Grace Szarko , Owen Good , Bálint Magyar , Adam Fielding , Karen Gagnon , Igor Szász , André Kárpátszki , Bobby Lockwood , Csémy Balázs , Flóra Garai , Tatiana González Sviridko , Zina Esepciuc , Zámbó István , Attila Kárpáti , Thanh-Huy Phan , Ferenc Iván Szabó , Balázs Veres ", Mikael Håfström ,"스릴러 ,SF ,액션 ,판타지 ", 5.4 (40k) , 68% , 2021 ,1시간 54분,가까운 미래 치열한 접전 지역. 드론 조종사가 원치 않게 이곳에 파견된다. 그의 지휘관은 기밀 속 존재인 사이보그. 둘은 함께 핵 공격을 막는 위험한 임무에 뛰어든다.,아웃사이드 더 와이어
," Elizabeth Mirzaei , Gulistan Mirzaei ",다큐멘터리 , 7.7 , 76% , 2021 ,22min,갓 결혼하여 난민 캠프에서 생활하는 아프간 청년. 군인의 꿈과 가정을 꾸려야 할 책임 사이에서 힘겹게 균형을 잡으려 애쓴다.,베나지르를 위한 세 개의 노래
" Halle Berry , Adan Canto , Sheila Atim , Danny Boyd Jr. , Adriane Lenox , Shamier Anderson , Stephen McKinley Henderson , Valentina Shevchenko , Lela Loren , Nikolai Nikolaeff , Denny Dillon , Jacob Crespo , Jennifer Chieng , Shawna Hamic , Mark Cayne , Julio A. Sanchez , Chandler Acloque , Phaidra Knight , Elijah Clarke , Robert D. Constance , Mark Fratto , Yves Edwards , Julie Kedzie , Delissa Reynolds ", Halle Berry ,"드라마 ,스포츠 ,스릴러 ", 6.2 (13k) , 74% , 2021 ,2시간 9분,불명예를 안고 링을 떠나온 종합격투기 선수. 양육을 포기했던 어린 아들이 그녀의 삶에 돌아온다. 링 위에서 예전의 영광을 되찾을 마지막 기회와 함께,재키의 링
" Jun Ji-hyun , Park Byung-eun , Kim Si-a , Kim Roi-ha , Koo Kyo-hwan , Jung Suk-won , Ji Hyun-jun , Kwon Bum-taek , Han Sung-soo , Kim Dan-ho ", Kim Seong-hun ,"액션 ,드라마 ,판타지 ,공포 ,스릴러 ", 7.2 (4k) , 81% , 2021 ,1시간 32분,비극과 배신이 삶을 덮친다. 기이하고 불길한 뭔가를 발견한다. 한순간에 가족과 동족을 잃은 여인. 오직 복수를 꿈꾸며 살아온 그녀가 짙은 어둠을 마주한다.,Wang-gug: Bugjjog-ui Asin
" Kim Hyang-gi , Ryu Hyun-kyung , Yeom Hye-ran , Lee Soo-bin , Kim Hyun-mok , Lee Yeon-kyung , Jeong Soo-ji , Yoon Jung-hoon , Kang Gil-woo , Park Ok-chul ", Kim Hyun-tak ,드라마 , 68% , 68% , 2021 ,1시간 54분,"고아 출신 아영은 정부 지원금이 끊기자 돈을 벌기 위해 술집에서 일하며 간신히 생계를 유지하는 싱글맘 영채 아이의 보모 일을 시작한다. 어느 날, 아영이 잠깐 잠이 든 사이, 술에 취한 영채의 실수로 아이가 크게 다치게 되고, 영채는 이를 아영의 탓으로 돌리면서 둘 사이는 멀어져 간다. 그러던 어느 날, 아영은 영채가 아이를 입양 보내려고 한다는 사실을 알게 되고, 아이를 보내지 않기 위해 찾아 나선다.",아이
" Carey Mulligan , Ralph Fiennes , Lily James , Johnny Flynn , Ben Chaplin , Ken Stott , Archie Barnes , Monica Dolan , Eamon Farren , Paul Ready , Peter McDonald , Stephen Worrall , Danny Webb , Robert Wilfort , James Dryden , Joe Hurst , Christopher Godwin , Ellie Piercy , Bronwyn James , Des Kaliszewski , Jonah Rzeskiewicz , Jack Bennett , John Macmillan , Arsher Ali , Amelia Stephenson ", Simon Stone ,"드라마 ,역사 ", 7.1 (70k) , 77% , 2021 ,1시간 52분,"제2차 세계대전의 전운이 드리운 시절, 어느 부유한 미망인이 아마추어 고고학자를 고용해 자신의 땅에 있는 무덤들을 발굴한다. 역사적으로 중요한 발견을 이룬 그들. 불확실한 미래가 기다리는 영국에서, 머나먼 과거의 메아리가 울려 퍼진다.",더 디그
" John David Washington , Zendaya ", Sam Levinson ,"드라마 ,로맨스 ", 6.7 (34k) , 76% , 2021 ,1시간 46분,"영화 개봉은 성공적이었다. 모두가 감독을 칭찬했다. 그런데 그의 여자 친구는 왜 못마땅한 걸까. 화려한 파티가 끝나고 집에 돌아온 후, 둘 사이에서 긴장이 끓어오른다.",맬컴과 마리
" Eve Austin , Tallulah Greive , Abigail Lawrie , Sally Messham , Rona Morison , Marli Siu , Kate Dickie , Myra McFadyen , Megan Shandley , Brian McCardie , David Hasselhoff , Chris Fulton , Jack Greenlees , Stuart Martin , Martin Quinn , Jay Newton , Jamie Quinn , Bethany Tennick ", Michael Caton-Jones ,"코미디 ,드라마 ", 6.7 (1k) , 73% , 2021 ,1시간 40분,"1990년대 스코틀랜드. 시골 출신의 가톨릭 여고생들이 에든버러에 떴다. 음담패설을 입에 달고 사는 화끈한 친구들의 대도시 탐방기. 관광은 관심 없으니 술, 파티, 섹스나 대령하라고!",내 멋대로 사는 소녀들
" Éric Herson-Macarel , Damien Boisseau , Elisabeth Ventura , Lazare Herson-Macarel , Kylian Rehlinger , François Dunoyer , Philippe Vincent , Luc Bernard , Gautier Battoue , Marc Arnaud , Jérôme Keen ", Patrick Imbert ,"애니메이션 ,역사 ,드라마 ,스포츠 ", 7.5 (3k) , 83% , 2021 ,1시간 35분,"에베레스트를 처음 정복한 것은 누구인가? 실종된 위대한 산악인과 그가 남긴 진실을 찾아, 한 사진기자의 집요한 추적이 시작된다.",신들의 봉우리
" Josephine Arendsen , Aiko Beemsterboer , Roeland Fernhout , Lottie Hellingman , Simone Canaris , Stefan de Walle , Adél Jordán , Tünde Szalontay ", Ben Sombogaart ,드라마 , 6.3 (3k) , 71% , 2021 ,1시간 43분,안네 프랑크와 하나 고슬라어의 실화를 바탕으로 했다. 나치 치하의 암스테르담에서 시작하여 강제 수용소에서의 참혹한 재회로 이어지는 우정의 이야기,내 친구 안네 프랑크
" Mélanie Laurent , Mathieu Amalric , Malik Zidi , Laura Boujenah , Éric Herson-Macarel , Anie Balestra , Marc Saez , Cathy Cerda , Lyah Valade , Marie Hélène Lemiale , Pascal Germain ", Alexandre Aja ,"공포 ,SF ,스릴러 ,드라마 ,판타지 ", 6.5 (35k) , 73% , 2021 ,1시간 40분,"한 젊은 여성이 냉동 수면 장치에서 눈을 뜬다. 사라진 기억과 폐쇄된 공간, 그리고 급속도로 고갈되어 가는 산소. 살아남으려면 자신이 누군지부터 기억해내야 한다. 누운 자리가 그대로 관이 되기 전에.",O2
" Shailene Woodley , Felicity Jones , Callum Turner , Joe Alwyn , Nabhaan Rizwan , Ncuti Gatwa , Emma Appleton , Christian Brassington , Alice Orr-Ewing , Lee Knight , Zoe Boyle , Ben Cross , Diana Kent , Wendy Nottingham , Jacob Fortune-Lloyd , Jessica D'Arcy , Ann Ogbomo , Rachel Atkins , Jasmine Hyde , Atheena Frizzell , Emilio Aniba , Matt Mella , Ricardo Gilfillan , Joann Condon , Jasmine Raymond , Jennifer Aries , Hero Howard , Francesca Bailey , David Sibley , Claire Brown , Manoj Anand , Vilhelm Blomgren , Eve Harding , Joakim Skarli , Alfredo Tavares , Jennifer Brooke ", Augustine Frizzell ,"로맨스 ,드라마 ", 6.7 (15k) , 79% , 2021 ,1시간 50분,한 기자가 1960년대에 쓰인 연애편지 몇 통을 발견한다. 오래된 종이에 남은 은밀한 연인의 사연. 거기에 마음이 끌린 그녀는 사랑의 미스터리를 풀어보려 한다. 조조 모이스의 소설 원작.,더 라스트 레터
" Freida Pinto , Logan Marshall-Green , Robert John Burke , Megan Elisabeth Kelly , Sarah Minnich , Hayes Hargrove , Mark Sivertsen , Brandon Fierro , Antonio Valles , Clint Obenchain , David DeLao , Danielle Fisher Johnson , Brandon Root ", Adam Salky ,"스릴러 ,드라마 ", 5.3 (14k) , 65% , 2021 ,1시간 32분,꿈의 집에 살기 위해 시골 마을로 이사한 부부. 괴한의 침입 이후 아늑했던 집이 생지옥처럼 느껴진다. 침입자에 대해 조사하던 아내 앞에 던져진 소름 돋는 사실. 공포는 지금부터 시작이다.,침입자
" Lin-Manuel Miranda , Ynairaly Simo , Zoe Saldana , Juan de Marcos González , Brian Tyree Henry , Gloria Estefan , Michael Rooker , Nicole Byer , Katie Lowes , Olivia Trujillo , Lidya Jewett , Christian Ochoa , Brandon Jeffords , Gloria Calderon Kellett , Leslie David Baker , Danny Pino , Alex Lacamoire , Aaron LaPlante , Rich Moore , Tessie Santiago , Scott Menville , Christopher Jackson ", Kirk DeMicco ,"애니메이션 ,드라마 ,가족 ,코미디 ", 6.7 (16k) , 80% , 2021 ,1시간 39분,난 가야 한다. 두려움을 이겨내고 노래해야 한다. 음악을 사랑하는 킨카주. 비보는 아바나에서 마이애미까지 일생일대의 모험을 떠난다. 오랜 친구가 남긴 사랑의 노래를 전하러!,비보의 살아있는 모험
 Maximilian Schmidt , Eva Müller ,"범죄 ,다큐멘터리 ", 7.3 (4k) , 83% , 2021 ,1시간 36분,"아직 독립도 하지 않은 시절, 자신의 작은 방에서 거대 마약 제국을 세운 막시밀리안 슈미트. 《인터넷으로 마약을 파는 법》 시리즈 제작으로 이어진 그의 실화가 낱낱이 공개된다.",샤이니_플레이크스: 나는 십 대에 마약왕이 됐다
" Sam Heughan , Ruby Rose , Andy Serkis , Tom Wilkinson , Tom Hopper , Hannah John-Kamen , Noel Clarke , Owain Yeoman , Jing Lusi , Ray Panthaki , Anne Reid , Richard McCabe , Douglas Reith , Sarah Winter , Ben Shephard ", Magnus Martens ,"액션 ,스릴러 ", 5.2 (17k) , 65% , 2021 ,2시간 4분,파리행 열차가 탈취됐다. 적색 수배가 내려진 악명 높은 블랙 스완에 의해. 그 열차에 여자 친구와 함께 타고 있던 특수 부대 대원 톰. 그는 혼자서 싸움을 시작한다. 아주 힘든 싸움을.,SAS 특수부대: 라이즈 오브 블랙 스완
" Marco D'Amore , Maya Sansa , Silvio Muccino , Valeria Bilello , Ludovica Martino , Giulio Pranno , Tommaso Ragno , Beatrice Grannò , Antonio Zavatteri , Anna Della Rosa , Fabrizio Bentivoglio , Doris von Thury , Lavinia Cafaro ", Peter Chelsom ,스릴러 , 4.9 (1k) , 61% , 2021 ,1시간 58분,"해변가 마을에서 한 여학생이 폭행당했다. 친부가 용의자로 지목되며 온 동네가 떠들썩해지고, 보안 전문가가 진범 찾기에 나선다. 그리고 아름다운 마을의 추악한 비밀과 거짓이 하나둘 드러난다.",시큐리티
" Adarsh Gourav , Rajkummar Rao , Priyanka Chopra Jonas , Mahesh Manjrekar , Vijay Maurya , Mahesh Pillai , Nalneesh Neel , Aaron Wan , Vedant Sinha , Abhishek Khandekar , Solanki Diwakar , Ram Naresh Diwakar , Harshit Mahawar , Sanket Shanware ", Ramin Bahrani ,"드라마 ,범죄 ", 7.1 (57k) , 77% , 2021 ,2시간 5분,"야심에 불타는 인도의 운전사는 부유한 젊은 부부 밑에서 차를 몬다. 하지만 기지와 간계를 발휘하며, 그는 밑바닥을 차고 올라 사업가로 변신한다. 그렇게 타고난 운명에 도전한다.",화이트 타이거
" Jang Ki-yong , Chae Soo-bin , Krystal Jung , Lee Woo-je , Park Chul-min , Kim Mi-kyeong , Hwang Jeong-min , Lee Kyung-young , Ahn Kil-kang , Yoo Sun , Jo Han-chul , Jung Hee-tae , Go Gyu-pil , Yoon Byung-hee , Jung Bo-min ", Lee Kae-byeok ,"로맨스 ,코미디 ", 6.7 (2k) , 82% , 2021 ,1시간 41분,눈에서 멀어지면 마음에서도 멀어진다? 장거리 연애를 시작한 한 커플이 현실의 벽에 부딪힌다. 달콤했던 그들의 연애가 점점 쓴맛으로 변해가는 느낌. 아무리 애써봐도 소용없는 걸까?,새콤달콤
" Saweetie , Joel Kim Booster , Michelle Buteau , Alexander Cheves , Nikki Glaser , London Hughes , Sam Jay , Ian Karmel , Dominique Jackson , Mae Martin , Trixie Mattel , Emily Morse , Oloni , Romesh Ranganathan , Katherine Ryan , Stella Anna Sonnenbaum , Ruth Westheimer ",,"코미디 ,다큐멘터리 ", 2.5 , 37% , 2021 ,59min,"건강한 성관계와 성 긍정주의를 알려주러 나선 랩 슈퍼스타 사위티.  전문 교육가들, 솔직한 스탠드업, 그리고 거침없는 꼭두각시 인형의 도움을 받아 섹스의 기본을 가르쳐준다.",섹스: 지퍼를 내려봐
" Lei Jiayin , Yang Mi , Dong Zijian , Yu Hewei , Tong Liya , Guo Jingfei , Yi Yang , Liu Tianzuo , Dong Jie , Li Taiyan , Eric Zhang , Eric Hsiao ", Lu Yang ,판타지 , 81% , 81% , 2021 ,2시간 10분,6년 전 실종된 딸을 찾고 있는 관녕. 어느 날 그의 앞에 묘령의 여인 투링이 나타나 소설 작가인 로공문을 죽이면 딸을 찾을 수 있게 도와준다는 거래를 제안한다. 이에 관녕은 그녀의 위험한 제안을 수락하고 로공문을 죽이기 위해 접근한다.,척살소설가
" Takeru Satoh , Emi Takei , Mackenyu , Munetaka Aoki , Yu Aoi , Yusuke Iseya , Tao Tsuchiya , Ryosuke Miura , Yosuke Eguchi , Takuma Otoo , Shingo Tsurumi , Takeo Nakahara , Riku Onishi , Kazuki Kitamura , Shinnosuke Abe , Shuntaro Yanagi , Joey Iwanaga , Eiki Narita , Kasumi Arimura , Ryunosuke Kamiki ", Keishi Ōtomo ,"드라마 ,액션 ", 7.2 (8k) , 84% , 2021 ,2시간 18분,"그놈의 빰에 아직 십자 흉터가 있는가? 켄신의 과거를 알고 있는 남자, 에니시. 한때는 가족이었던 그가 사상 최강의 적이 되어 켄신 앞에 서고, 드디어 마지막 전투의 서막이 오른다.",바람의 검심 최종장: 더 파이널
" Kiana Madeira , Olivia Scott Welch , Benjamin Flores Jr. , Julia Rehwald , Fred Hechinger , Ashley Zukerman , Jordyn DiNatale , Noah Bain Garret , Lloyd Pitts , Maya Hawke , David W. Thompson , Darrell Britt-Gibson , Jordana Spiro , Charlene Amoia , Jana Allen , Matt Burke , Christian Bridges , Matthew Zuk , Jeremy Ford , Jaime Matthis , Danyon Huntington , Elizabeth Scopel , Tayla Rogers , Maya Rogers , Diane Sellers , Eric Mendenhall , Todd Allen Durkin , Kevin Waterman , Emily Brobst , Keil Oakley Zepernick , Michael Chandler , Lacy Camp , Meghan Packer , Gillian Jacobs ", Leigh Janiak ,"공포 ,드라마 ", 6.2 (73k) , 74% , 2021 ,1시간 47분,연이어 잔혹한 살인 사건이 발생한 작은 마을. 공포와 추측이 난무하는 가운데 마녀의 복수라는 설이 나돈다. 악의 실체를 캐내려는 10대들. 수 세기에 걸친 어둠의 심연을 감당할 수 있을까.,피어 스트리트 파트 1: 1994
" Jimmy Gonzales , Dennis Quaid , Anthony Gonzalez , Bruce McGill , Raymond Cruz , Dana Wheeler-Nicholson , Fernanda Urrejola , Nathan Arenas , Chris Doubek , Isaac Arellanes , Frank Gallegos , Miguel Ángel García , Silverio Palacios , Tom Clark , Steve Gutierrez ", Julio Quintana ,"액션 ,드라마 ,가족 ", 6.7 (6k) , 79% , 2021 ,1시간 35분,거센 폭풍이 휩쓸고 지나갔다. 오마르는 보육원을 지키기 위해 아이들과 낚시 대회에 나간다. 한물간 선장과 함께. 혹시 기적이 일어난다면 거액의 상금을 안겨줄 청새치를 잡을 수 있을지도.,블루 미라클
" Christian Malheiros , Rodrigo Santoro , Bruno Rocha , Lucas Oranmian , Vitor Julian , Cecília Homem de Mello ", Alexandre Moratto ,"드라마 ,범죄 ", 7.1 (5k) , 80% , 2021 ,1시간 33분,시골에 있는 가족을 부양하기 위해 일자리를 얻은 소년. 그런데 곧 인신매매의 덫에 걸렸다는 사실을 깨닫는다. 소년은 살아남기 위해 도덕적 가치를 포기할 수 있을까.,7명의 포로
" Winslow Fegley , Lidya Jewett , Krysten Ritter , Jill Frappier , Neil Emmanuel Lu , Jess Brown , Luxton Handspiker , Eden Gjoka , Khiyla Aynne , Liam Couvion , Stephen R. Hart , Miley Haik , Taylor Belle Puterman , Riley O'Donnell , Evan O'Donnell ", David Yarovesky ,"판타지 ,공포 ,가족 ", 5.7 (7k) , 70% , 2021 ,1시간 43분,무서운 이야기에 푹 빠져 지내는 소년 알렉스. 우연히 마녀의 집에 들어갔다가 갇혀버리고 만다. 매일 밤 무서운 이야기를 들려달라는 마녀의 황당한 요구. 세상에 이런 마녀도 있나요?,나이트북: 밤의 이야기꾼
" Larissa Manoela , Vinícius Redd , Sergio Malheiros , Amanda de Godoi , Yara Charry , Paula Possani , Nicolas Ahnert ", César Rodrigues ,"판타지 ,로맨스 ,코미디 ", 4.7 (1k) , 61% , 2021 ,1시간 30분,명석하지만 자기중심적인 의대생. 남의 말에 귀 기울이는 능력은 타고나질 않았다. 그런데 어느 날 일어난 사고로 그 능력이 생겨버렸다. 그것도 좀 많이. 타인의 생각이 다 들리기 시작했다!,룰리
" Jason Momoa , Isabela Merced , Manuel Garcia-Rulfo , Amy Brenneman , Adria Arjona , Milena Rivero , Justin Bartha , Raza Jaffrey , Lex Scott Davis , Michael Raymond-James , Dominic Fumusa , Nelson Franklin , Reggie Lee , Will Blagrove , Helen E. McNutt , Tom McNutt , Brian Howe , Kristy Nolen , Marie Zoumanigui , Erin Barnes , Katy O'Brian , Dave MacDonald , James Anthony McBride , Liron Blumenthal , Cherie McClain , Ricardo Miguel Young , Matthew Hostetter , Bobby Liga , Tammy Brant , Cale Schultz , Jake Allyn , Dave Camarillo , Joe Fishel , Erika Shrout , Gina Jun ", Brian Andrew Mendoza ,"액션 ,드라마 ,스릴러 ", 5.5 (29k) , 71% , 2021 ,1시간 50분,"제약 회사의 탐욕에 평생의 사랑을 잃은 남자. 이제 딸에게는 어머니가 없고, 세상에는 정의가 없다. 그렇다면 정의를 직접 실현하는 수밖에. 가족을 위한 피할 수 없는 싸움이 시작된다.",스위트 걸
" John David Washington , Vicky Krieps , Panos Koronis , Boyd Holbrook , Alicia Vikander , Daphne Alexander , Leonardo Thimo , Yorgos Pirpassopoulos , Myrsini Morelli , Lena Kitsopoulou , Isabella Margara , Marc Marder , Olga Spyraki , Abe Cohen , Andreas Marianos , Maria Votti , Makis Papadimitriou , Dimitra Mesimerli , Myrsini Morelli ", Ferdinando Cito Filomarino ,"스릴러 ,액션 ,범죄 ,드라마 ", 5.6 (24k) , 69% , 2021 ,1시간 49분,그리스에서 비극적인 사고를 겪은 미국인 관광객. 그가 알 수 없는 이유로 암살의 표적이 된다. 남자를 조여오는 정치적 음모의 실체는 무엇일까. 그 답과 생존을 향한 필사의 도주가 시작된다.,베킷
" Isla Fisher , Tim Minchin , Eric Bana , Guy Pearce , Miranda Tapsell , Angus Imrie , Keith Urban , Aislinn Derbez , Diesel La Torraca , Jack Charles , Celeste Barber , Gia Carides , Rachel House , Wayne Knight , Lachlan Ross Power , Aaron Pedersen , Kylie Minogue , Kiara Marr , Jacki Weaver , Charmaine Bingwa , Casper Cripps , Freddy Cripps , Harry Cripps , Liam Knight , Thelma Plum , Lilah Yow Yeh , John Leary "," Harry Cripps , Claire Knight ","코미디 ,가족 ,애니메이션 ", 6.6 (6k) , 81% , 2021 ,1시간 35분,"야생동물 공원을 탈출한 따뜻한 마음씨를 가진 동물 친구들이 '프리티 보이'라는 유명 코알라와 함께, 호주 동물들의 유토피아인 '아웃백'으로 떠나며 추격전이 시작된다는 내용을 다룬 애니메이션",우리 함께 아웃백으로!
" Trúc Anh , Amee , Salim , Samuel An , Trong Trinh , Thanh Thủy , Nguyen Anh Dung , Thu Vu , Tran Le Nguyen , Thuy Kieu ", Victor Vũ ,"범죄 ,드라마 ,공포 ,음악 ,스릴러 ", 5.7 , 60% , 2021 ,2시간 7분,아이돌 가수의 비극적인 선택. 이 사건으로 그녀의 코러스 가수가 유명세를 얻는다. 하지만 초자연적인 사건들이 새로운 스타를 괴롭히기 시작하는데.,수호 인형
" Akshay Kumar , Katrina Kaif , Ajay Devgn , Ranveer Singh , Jackie Shroff , Javed Jaffrey , Kumud Mishra , Abhimanyu Singh , Nikitin Dheer , Gulshan Grover , Vivan Bhatena , Sikandar Kher , Rajendra Gupta , Amritpal Singh , Asif Basra , Uday Tikekar , Jayant Sawarkar , Anil Mange , Pradeep Kabra , Micky Makhija , Siddharth Jadhav ", Rohit Shetty ,"스릴러 ,범죄 ,액션 ", 6.7 (73k) , 73% , 2021 ,2시간 25분,약간의 건망증만 빼면 나무랄 데 없이 대담하고 충실한 경찰 수리아반시. 뭄바이를 공격하려는 음모를 저지하기 위해 모든 노력을 기울인다. 온갖 수단을 동원해서라도 반드시 막고 말리라.,수리아반시
" Kevin Hart , Melody Hurd , Alfre Woodard , DeWanda Wise , Lil Rel Howery , Anthony Carrigan , Deborah Ayorinde , Thedra Porter , Frankie Faison , Paul Reiser , Julian Casey , Teneisha Collins , Holly Gauthier-Frankel , Rachel Mutombo , Julie Trépanier , Ellen David , Mylène Dinh-Robic , Daniela Sandiford , Christine Lan , Letitia Brookes , Ryan S. Hill , John Iziomon , Ines Feghouli Bozon , Rodney Alexandre , Christopher Hayes , Fred Nguyen Khan , Bineyam Girma , Arthur Holden , Marco Ledezma , Stephanie Costa , Gerlie Lizaso , Luis Oliva , Leisa Reid , Linda Joyce Nourse , Elizabeth Neale , Puja Uppal , Kate MacLellan , Ashlee Olivia , Anastasia Sanidopoulos Mousis , Annie Yao , Christopher Tyson , Kimberly Howe , Claudio S. Capri , Hannah Dorozio , Turhan Troy Caylak , Matthew Kabwe , Raynnie Platz , Bailey Thain , Elaine Victoria Grey , Jay Chevery , Kerrin Cochrane , Claude Huard , Adrian M. Mompoint , Jozsef Ragalyi , Gavin Wood , Anthony Kavanagh , Achilles Montes-Vamvas ", Paul Weitz ,"드라마 ,코미디 ", 6.6 (34k) , 80% , 2021 ,1시간 49분,"아내를 잃었다. 그와 동시에 아빠가 되었고. 맷은 슬픔과 싸운다. 우는 딸에게 자장가를 불러주고, 분유를 먹이고, 쉴 새 없이 기저귀를 갈면서. 마음을 울리는 실화 바탕의 이야기.",아빠가 되는 중
" Michael Schumacher , Mick Schumacher , Corinna Schumacher , Ralf Schumacher , Rolf Schumacher , Gina Schumacher , Jean Todt , Bernie Ecclestone , Sebastian Vettel , Mika Häkkinen , Damon Hill , Flavio Briatore , David Coulthard , Willi Weber , Luca Cordero di Montezemolo , Sabine Kehm , Mark Webber , Eddie Irvine , Piero Ferrari , Ross Brawn , James Allen , Gerhard Noack , Gianluca Pilot , Richard Williams "," Vanessa Nöcker , Michael Wech , Hanns-Bruno Kammertöns ","다큐멘터리 ,스포츠 ", 7.5 (20k) , 82% , 2021 ,1시간 52분,"모터스포츠의 살아 있는 전설, 미하엘 슈마허. 포뮬러 원 챔피언 트로피를 7번 거머쥐며 스피드의 대명사가 된 남자. 최초 공개되는 인터뷰와 영상 기록으로 붉은 남작(The Red Baron) 미하엘 슈마허의 인생을 살펴본다. 미하엘 슈마허와 부인 코린나, 동생 랄프 슈마허, 그리고 아들 믹 슈마허와 딸 지나-마리아 등 슈마허 가문이 모두 출연하며, 미하엘 슈마허의 라이벌이었던 미카 하키넨, 데이먼 힐, 데이빗 쿨사드 등 포뮬러 원 드라이버들, 그의 전 보스 루카 디 몬테제몰로, FIA의 장 토드, 버니 에클레스톤을 포함한 포뮬러 원 최고 명사들과의 인터뷰도 포함된다.",슈마허
" Paolo Contis , Yen Santos , Ruby Ruiz , Hans Tórgarð ", Veronica Velasco ,드라마 , 4.9 , 63% , 2021 ,1시간 41분,"In the Faroe Islands, a married woman meets a reporter filming a documentary on overseas Filipino workers, which soon sparks a complicated love story.",A Faraway Land
" Melissa McCarthy , Chris O'Dowd , Kevin Kline , Timothy Olyphant , Daveed Diggs , Skyler Gisondo , Laura Harrier , Rosalind Chao , Kimberly Quinn , Loretta Devine , Jesse Garcia , Edi Patterson , Emily Tremaine , Ravi Kapoor , Don McManus ", Theodore Melfi ,"드라마 ,판타지 ,코미디 ", 6.3 (11k) , 75% , 2021 ,1시간 42분,"직장에선 멍하니 넋 놓기 일쑤, 남편은 정신 병원에 입원. 아기를 잃고 무기력하게 살아가던 여자. 어느 날, 정원에 둥지를 튼 찌르레기와 사투를 벌이며 치유의 여정을 시작한다.",릴리와 찌르레기
" Chioma Chukwuka Akpotha , Deyemi Okanlawon , Eniola 'Niyola' Akinbo , Ijeoma Grace Agu , Eniola Badmus , Kelvin Ikeduba , Offiong Edet , Mercy Aigbe , Olusegun Akinremi , Omotunde Adebowale David , Frank Donga ", Kunle Afolayan ,"스릴러 ,역사 ,드라마 ", 3.5 , 52% , 2021 ,2시간 8분,"1980년대 나이지리아 라고스에서 삶의 압박에 휘말린 젊은 여성. 세상 물정에 밝은 친구가 자긴 가난에 지쳤다며 마약 밀수를 권하고, 이를 시작으로 범죄에 연루되면서 그 결과를 직면한다.",삼키고 삼키며
 Bo Burnham , Bo Burnham ,"코미디 ,드라마 ,음악 ,Reality TV ", 8.7 (44k) , 91% , 2021 ,1시간 27분,"정말 이상한 1년이었다. 집 밖으로 나가지를 못했다. 그래도 새로운 노래와 신선한 시각을 얻었으니, 어떻게든 보여줘야지. 격리 상태의 보 번햄. 그가 쓰고 찍고 공연한 코미디 스페셜이다.",보 번햄: 못 나가서 만든 쇼
